# FieldName,FieldRA,FieldDec,Telscope,Filter,ExpTime,Priority,Status
S008ABE0605,02:11:49.86,-29:10:40.64,SWOPE,r,300.0,0.00019081861183376815,False
S008ABE0606,01:44:24.71,-30:10:18.08,SWOPE,r,300.0,0.00019056550011057748,False
S008ABE0607,05:54:08.28,-24:12:33.44,SWOPE,r,300.0,0.00019045213341136092,False
S008ABE0608,02:01:37.28,-28:40:51.92,SWOPE,r,300.0,0.00019044299982854396,False
S008ABE0609,00:41:14.00,-25:12:10.88,SWOPE,r,300.0,0.0001903523366066612,False
S008ABE0610,01:40:49.45,-30:40:06.80,SWOPE,r,300.0,0.00019019441158293966,False
S008ABE0611,01:41:06.53,-29:40:29.36,SWOPE,r,300.0,0.0001901660546155965,False
S008ABE0612,00:53:06.76,-25:41:59.60,SWOPE,r,300.0,0.00019015302812992217,False
S008ABE0613,01:57:05.11,-27:41:14.48,SWOPE,r,300.0,0.00019009490028813996,False
S008ABE0614,02:03:42.92,-31:39:44.24,SWOPE,r,300.0,0.00019005141838767848,False
S008ABE0615,01:13:18.47,-28:11:03.20,SWOPE,r,300.0,0.0001899832622864123,False
S008ABE0616,02:03:53.67,-29:40:29.36,SWOPE,r,300.0,0.00018972314491253888,False
S008ABE0617,02:10:06.59,-34:38:36.56,SWOPE,r,300.0,0.0001892403308813853,False
S008ABE0618,01:37:32.51,-30:10:18.08,SWOPE,r,300.0,0.00018918292050856906,False
S008ABE0619,02:09:17.30,-27:11:25.76,SWOPE,r,300.0,0.00018895592294039404,False
S008ABE0620,01:34:51.42,-25:41:59.60,SWOPE,r,300.0,0.0001888064913800721,False
S008ABE0621,01:57:05.76,-34:08:47.84,SWOPE,r,300.0,0.0001887252553701514,False
S008ABE0622,00:54:02.21,-26:11:48.32,SWOPE,r,300.0,0.00018860449879816378,False
S008ABE0623,01:24:32.28,-28:11:03.20,SWOPE,r,300.0,0.00018853341443251617,False
S008ABE0624,01:31:01.01,-29:10:40.64,SWOPE,r,300.0,0.00018837138908707856,False
S008ABE0625,02:29:18.04,-31:39:44.24,SWOPE,r,300.0,0.00018806897207392974,False
S008ABE0626,02:07:15.46,-31:09:55.52,SWOPE,r,300.0,0.00018786239298424433,False
S008ABE0627,06:11:57.52,-27:41:14.48,SWOPE,r,300.0,0.00018772474290855513,False
S008ABE0628,01:19:13.32,-30:10:18.08,SWOPE,r,300.0,0.00018733470246709515,False
S008ABE0629,02:07:42.20,-34:38:36.56,SWOPE,r,300.0,0.0001872642115211408,False
S008ABE0630,01:20:59.08,-31:09:55.52,SWOPE,r,300.0,0.00018708423499202016,False
S008ABE0631,01:39:03.31,-28:40:51.92,SWOPE,r,300.0,0.00018678145379613236,False
S008ABE0632,06:12:20.30,-30:10:18.08,SWOPE,r,300.0,0.00018663309001302878,False
S008ABE0633,02:31:44.02,-32:39:21.68,SWOPE,r,300.0,0.00018588558049912544,False
S008ABE0634,01:20:02.75,-28:11:03.20,SWOPE,r,300.0,0.00018556534938084782,False
S008ABE0635,02:28:11.61,-34:08:47.84,SWOPE,r,300.0,0.00018531183435044945,False
S008ABE0636,02:05:37.23,-33:38:59.12,SWOPE,r,300.0,0.00018522630073781766,False
S008ABE0637,05:46:26.44,-36:37:51.44,SWOPE,r,300.0,0.00018500369314934005,False
S008ABE0638,06:14:10.19,-39:06:55.04,SWOPE,r,300.0,0.00018475176349178835,False
S008ABE0639,01:32:36.98,-26:41:37.04,SWOPE,r,300.0,0.0001844612213138346,False
S008ABE0640,01:58:29.15,-33:38:59.12,SWOPE,r,300.0,0.00018442669086085126,False
S008ABE0641,02:15:57.92,-27:11:25.76,SWOPE,r,300.0,0.00018436690282250782,False
S008ABE0642,01:46:42.10,-30:10:18.08,SWOPE,r,300.0,0.00018431761297676668,False
S008ABE0643,02:11:53.49,-30:10:18.08,SWOPE,r,300.0,0.00018415053027667625,False
S008ABE0644,01:41:18.71,-28:40:51.92,SWOPE,r,300.0,0.00018397821793554904,False
S008ABE0645,01:55:57.53,-29:10:40.64,SWOPE,r,300.0,0.00018369704417683165,False
S008ABE0646,06:11:30.70,-38:37:06.32,SWOPE,r,300.0,0.00018363243977551365,False
S008ABE0647,01:24:12.87,-29:10:40.64,SWOPE,r,300.0,0.0001835258953578647,False
S008ABE0648,01:12:53.18,-25:41:59.60,SWOPE,r,300.0,0.00018303222340762697,False
S008ABE0649,02:04:16.34,-34:08:47.84,SWOPE,r,300.0,0.00018245358085828867,False
S008ABE0650,06:16:34.76,-38:37:06.32,SWOPE,r,300.0,0.0001822407268262285,False
S008ABE0651,05:39:56.33,-32:09:32.96,SWOPE,r,300.0,0.00018219610388317046,False
S008ABE0652,02:02:27.35,-32:09:32.96,SWOPE,r,300.0,0.0001819441290358539,False
S008ABE0653,01:59:14.25,-30:40:06.80,SWOPE,r,300.0,0.00018175675753879887,False
S008ABE0654,01:41:48.45,-31:09:55.52,SWOPE,r,300.0,0.00018170020645003748,False
S008ABE0655,06:03:57.80,-39:06:55.04,SWOPE,r,300.0,0.00018154338346780064,False
S008ABE0656,01:59:19.25,-27:41:14.48,SWOPE,r,300.0,0.0001807719918911811,False
S008ABE0657,01:48:59.50,-30:10:18.08,SWOPE,r,300.0,0.00018062993845696103,False
S008ABE0658,01:58:13.58,-29:10:40.64,SWOPE,r,300.0,0.00018051845772486952,False
S008ABE0659,05:51:18.57,-37:37:28.88,SWOPE,r,300.0,0.00018048837864483193,False
S008ABE0660,02:23:30.16,-32:09:32.96,SWOPE,r,300.0,0.00018025886256191364,False
S008ABE0661,02:02:45.67,-29:10:40.64,SWOPE,r,300.0,0.00017999813384053792,False
S008ABE0662,00:46:31.28,-25:41:59.60,SWOPE,r,300.0,0.00017972018708926565,False
S008ABE0663,01:14:38.53,-30:10:18.08,SWOPE,r,300.0,0.00017964386280053146,False
S008ABE0664,02:11:42.29,-28:11:03.20,SWOPE,r,300.0,0.0001795401486639008,False
S008ABE0665,01:54:12.71,-35:08:25.28,SWOPE,r,300.0,0.00017949228742144006,False
S008ABE0666,06:01:26.89,-39:36:43.76,SWOPE,r,300.0,0.00017939818621751774,False
S008ABE0667,01:21:56.82,-29:10:40.64,SWOPE,r,300.0,0.00017929025845719429,False
S008ABE0668,02:13:02.85,-30:40:06.80,SWOPE,r,300.0,0.00017924278246312647,False
S008ABE0669,01:14:36.37,-27:41:14.48,SWOPE,r,300.0,0.00017894794593481251,False
S008ABE0670,02:14:58.26,-27:41:14.48,SWOPE,r,300.0,0.0001782102286794572,False
S008ABE0671,01:19:04.66,-27:41:14.48,SWOPE,r,300.0,0.00017819978887247692,False
S008ABE0672,01:38:31.35,-30:40:06.80,SWOPE,r,300.0,0.0001780450107520786,False
S008ABE0673,01:35:48.25,-31:39:44.24,SWOPE,r,300.0,0.00017780882530307998,False
S008ABE0674,02:14:08.91,-32:09:32.96,SWOPE,r,300.0,0.00017759738133297235,False
S008ABE0675,02:30:35.14,-34:08:47.84,SWOPE,r,300.0,0.00017751313025123622,False
S008ABE0676,00:58:57.36,-27:41:14.48,SWOPE,r,300.0,0.00017748008734102595,False
S008ABE0677,00:40:54.33,-21:43:29.84,SWOPE,r,300.0,0.0001772332745156677,False
S008ABE0678,01:44:07.27,-31:09:55.52,SWOPE,r,300.0,0.00017690691498236982,False
S008ABE0679,01:21:50.91,-31:39:44.24,SWOPE,r,300.0,0.0001767253692123725,False
S008ABE0680,01:50:20.29,-28:40:51.92,SWOPE,r,300.0,0.00017665037370754916,False
S008ABE0681,00:51:39.98,-28:40:51.92,SWOPE,r,300.0,0.00017626799552354318,False
S008ABE0682,02:22:16.08,-33:38:59.12,SWOPE,r,300.0,0.00017608990767027338,False
S008ABE0683,00:52:10.40,-25:12:10.88,SWOPE,r,300.0,0.00017600481932630106,False
S008ABE0684,01:35:46.09,-28:11:03.20,SWOPE,r,300.0,0.00017598327896337158,False
S008ABE0685,02:25:41.06,-35:08:25.28,SWOPE,r,300.0,0.00017557702960927386,False
S008ABE0686,00:49:15.86,-23:42:44.72,SWOPE,r,300.0,0.00017552119782481853,False
S008ABE0687,01:06:58.14,-27:11:25.76,SWOPE,r,300.0,0.00017542298690987376,False
S008ABE0688,01:51:47.45,-35:08:25.28,SWOPE,r,300.0,0.00017477973651092217,False
S008ABE0689,06:24:10.84,-38:37:06.32,SWOPE,r,300.0,0.0001747317429447773,False
S008ABE0690,06:20:22.34,-34:38:36.56,SWOPE,r,300.0,0.0001745617570638116,False
S008ABE0691,02:06:01.68,-27:41:14.48,SWOPE,r,300.0,0.00017431249256721074,False
S008ABE0692,01:34:51.99,-31:09:55.52,SWOPE,r,300.0,0.00017428586395351877,False
S008ABE0693,01:51:24.13,-26:11:48.32,SWOPE,r,300.0,0.0001742009957041786,False
S008ABE0694,01:38:49.81,-29:40:29.36,SWOPE,r,300.0,0.0001735127342490094,False
S008ABE0695,01:49:45.58,-31:39:44.24,SWOPE,r,300.0,0.00017317078288718373,False
S008ABE0696,01:21:00.14,-28:40:51.92,SWOPE,r,300.0,0.000173094674231725,False
S008ABE0697,05:56:18.52,-38:37:06.32,SWOPE,r,300.0,0.0001725110721729046,False
S008ABE0698,01:42:21.25,-29:10:40.64,SWOPE,r,300.0,0.0001724692702355015,False
S008ABE0699,06:06:35.27,-39:36:43.76,SWOPE,r,300.0,0.00017222337928037807,False
S008ABE0700,02:07:19.88,-35:38:14.00,SWOPE,r,300.0,0.00017105334705659755,False
S008ABE0701,02:24:40.76,-32:39:21.68,SWOPE,r,300.0,0.00017102126299274855,False
S008ABE0702,02:25:50.47,-32:09:32.96,SWOPE,r,300.0,0.00017090813994146306,False
S008ABE0703,02:10:29.97,-27:41:14.48,SWOPE,r,300.0,0.00017075334461624347,False
S008ABE0704,02:10:43.81,-29:40:29.36,SWOPE,r,300.0,0.00017075080917345952,False
S008ABE0705,13:29:54.24,-01:51:01.04,SWOPE,r,300.0,0.00017038783656190206,False
S008ABE0706,01:43:44.86,-32:09:32.96,SWOPE,r,300.0,0.0001701397372030038,False
S008ABE0707,06:19:06.78,-38:37:06.32,SWOPE,r,300.0,0.00017010264083793913,False
S008ABE0708,05:40:21.52,-29:40:29.36,SWOPE,r,300.0,0.00017007929227366188,False
S008ABE0709,06:12:01.85,-28:11:03.20,SWOPE,r,300.0,0.0001699926361070855,False
S008ABE0710,00:43:25.28,-25:12:10.88,SWOPE,r,300.0,0.00016994096312863204,False
S008ABE0711,05:42:49.94,-28:11:03.20,SWOPE,r,300.0,0.0001697906339346442,False
S008ABE0712,01:34:32.52,-28:40:51.92,SWOPE,r,300.0,0.00016943549789926599,False
S008ABE0713,01:30:24.03,-26:41:37.04,SWOPE,r,300.0,0.000169222906320018,False
S008ABE0714,00:51:49.83,-26:11:48.32,SWOPE,r,300.0,0.00016902954511237102,False
S008ABE0715,00:57:35.13,-28:11:03.20,SWOPE,r,300.0,0.0001687334505254884,False
S008ABE0716,01:21:40.47,-25:41:59.60,SWOPE,r,300.0,0.00016872328871609475,False
S008ABE0717,01:29:13.55,-27:11:25.76,SWOPE,r,300.0,0.00016847340391268524,False
S008ABE0718,05:58:29.80,-25:12:10.88,SWOPE,r,300.0,0.00016796510252364922,False
S008ABE0719,02:08:15.83,-27:41:14.48,SWOPE,r,300.0,0.000167738834032361,False
S008ABE0720,01:23:15.54,-28:40:51.92,SWOPE,r,300.0,0.0001675094048679167,False
S008ABE0721,01:30:14.36,-31:09:55.52,SWOPE,r,300.0,0.00016741156952207193,False
S008ABE0722,01:50:01.85,-30:40:06.80,SWOPE,r,300.0,0.0001671750433681036,False
S008ABE0723,01:50:22.99,-33:09:10.40,SWOPE,r,300.0,0.00016693011004711322,False
S008ABE0724,01:49:55.17,-34:08:47.84,SWOPE,r,300.0,0.00016667537242273024,False
S008ABE0725,01:54:38.05,-30:40:06.80,SWOPE,r,300.0,0.00016666123249581586,False
S008ABE0726,01:56:27.73,-32:39:21.68,SWOPE,r,300.0,0.0001662604000849172,False
S008ABE0727,01:40:55.47,-33:09:10.40,SWOPE,r,300.0,0.00016592967978788765,False
S008ABE0728,01:28:22.92,-30:10:18.08,SWOPE,r,300.0,0.0001657508081023444,False
S008ABE0729,01:13:38.76,-27:11:25.76,SWOPE,r,300.0,0.00016571259229521351,False
S008ABE0730,01:51:25.43,-29:10:40.64,SWOPE,r,300.0,0.00016571171273171252,False
S008ABE0731,01:08:20.54,-29:10:40.64,SWOPE,r,300.0,0.0001657043710332231,False
S008ABE0732,01:59:29.28,-34:08:47.84,SWOPE,r,300.0,0.00016559058778695736,False
S008ABE0733,01:45:06.47,-31:39:44.24,SWOPE,r,300.0,0.0001654709425370724,False
S008ABE0734,02:09:46.04,-35:38:14.00,SWOPE,r,300.0,0.0001653894623693726,False
S008ABE0735,01:15:33.23,-28:11:03.20,SWOPE,r,300.0,0.0001653743615094626,False
S008ABE0736,00:54:56.76,-26:41:37.04,SWOPE,r,300.0,0.00016490801558519575,False
S008ABE0737,02:06:02.48,-31:39:44.24,SWOPE,r,300.0,0.00016467043519609,False
S008ABE0738,02:10:44.75,-30:40:06.80,SWOPE,r,300.0,0.00016465853724069226,False
S008ABE0739,02:17:12.40,-27:41:14.48,SWOPE,r,300.0,0.00016456465203827832,False
S008ABE0740,00:38:39.76,-22:43:07.28,SWOPE,r,300.0,0.00016387898813424552,False
S008ABE0741,06:05:05.81,-25:41:59.60,SWOPE,r,300.0,0.00016378228234853335,False
S008ABE0742,01:37:57.53,-34:08:47.84,SWOPE,r,300.0,0.00016371118347294992,False
S008ABE0743,01:20:06.55,-30:40:06.80,SWOPE,r,300.0,0.00016330749622057514,False
S008ABE0744,02:22:08.50,-34:38:36.56,SWOPE,r,300.0,0.00016326216040167093,False
S008ABE0745,01:14:13.95,-28:40:51.92,SWOPE,r,300.0,0.0001631988451367476,False
S008ABE0746,01:55:26.42,-32:09:32.96,SWOPE,r,300.0,0.00016301866981117776,False
S008ABE0747,01:12:22.23,-27:41:14.48,SWOPE,r,300.0,0.0001629248591965742,False
S008ABE0748,01:00:17.52,-27:11:25.76,SWOPE,r,300.0,0.00016275017878719373,False
S008ABE0749,01:58:00.18,-31:09:55.52,SWOPE,r,300.0,0.00016268723344168385,False
S008ABE0750,06:17:35.44,-33:09:10.40,SWOPE,r,300.0,0.00016268372655836415,False
S008ABE0751,00:59:49.89,-28:11:03.20,SWOPE,r,300.0,0.0001625066472730978,False
S008ABE0752,02:14:01.79,-33:09:10.40,SWOPE,r,300.0,0.000162367078159227,False
S008ABE0753,01:11:25.22,-27:11:25.76,SWOPE,r,300.0,0.00016232837891216062,False
S008ABE0754,02:20:41.34,-28:11:03.20,SWOPE,r,300.0,0.00016215958362714362,False
S008ABE0755,02:18:38.00,-29:10:40.64,SWOPE,r,300.0,0.00016207777267351642,False
S008ABE0756,02:11:53.09,-31:09:55.52,SWOPE,r,300.0,0.00016201802643811956,False
S008ABE0757,02:08:20.49,-36:08:02.72,SWOPE,r,300.0,0.00016188063205664627,False
S008ABE0758,02:16:28.28,-30:10:18.08,SWOPE,r,300.0,0.00016165618971807636,False
S008ABE0759,01:52:35.69,-28:40:51.92,SWOPE,r,300.0,0.00016162587867531007,False
S008ABE0760,02:11:48.60,-32:09:32.96,SWOPE,r,300.0,0.00016157289406500342,False
S008ABE0761,02:25:37.87,-30:10:18.08,SWOPE,r,300.0,0.00016146043451564974,False
S008ABE0762,01:02:12.99,-21:43:29.84,SWOPE,r,300.0,0.00016136125554180213,False
S008ABE0763,01:48:58.37,-33:38:59.12,SWOPE,r,300.0,0.00016135330049304143,False
S008ABE0764,02:05:52.07,-32:39:21.68,SWOPE,r,300.0,0.00016103955852587567,False
S008ABE0765,01:46:35.68,-33:38:59.12,SWOPE,r,300.0,0.0001608914141761952,False
S008ABE0766,02:32:58.67,-34:08:47.84,SWOPE,r,300.0,0.00016023079840125334,False
S008ABE0767,06:26:18.21,-37:37:28.88,SWOPE,r,300.0,0.0001601065750006631,False
S008ABE0768,06:11:37.09,-39:06:55.04,SWOPE,r,300.0,0.00016001203331498089,False
S008ABE0769,06:11:49.19,-26:41:37.04,SWOPE,r,300.0,0.00015995600189229714,False
S008ABE0770,01:33:45.08,-26:11:48.32,SWOPE,r,300.0,0.0001598974611175462,False
S008ABE0771,06:19:26.22,-39:36:43.76,SWOPE,r,300.0,0.00015978471974972428,False
S008ABE0772,02:13:00.53,-29:40:29.36,SWOPE,r,300.0,0.00015974681476143044,False
S008ABE0773,01:56:44.25,-31:39:44.24,SWOPE,r,300.0,0.00015931120107494357,False
S008ABE0774,01:06:01.53,-26:41:37.04,SWOPE,r,300.0,0.00015917281110651657,False
S008ABE0775,01:41:26.10,-27:41:14.48,SWOPE,r,300.0,0.0001588722956703348,False
S008ABE0776,01:53:44.19,-28:11:03.20,SWOPE,r,300.0,0.0001588636298216401,False
S008ABE0777,01:40:22.23,-26:11:48.32,SWOPE,r,300.0,0.00015818523786976317,False
S008ABE0778,05:40:06.78,-31:09:55.52,SWOPE,r,300.0,0.00015815113734329623,False
S008ABE0779,02:02:53.44,-34:38:36.56,SWOPE,r,300.0,0.0001581417161986567,False
S008ABE0780,05:56:18.52,-39:06:55.04,SWOPE,r,300.0,0.0001580066606800358,False
S008ABE0781,02:05:51.29,-26:41:37.04,SWOPE,r,300.0,0.00015791334085856487,False
S008ABE0782,01:37:10.81,-31:09:55.52,SWOPE,r,300.0,0.0001579087012718056,False
S008ABE0783,01:58:09.59,-27:11:25.76,SWOPE,r,300.0,0.00015779652287722395,False
S008ABE0784,01:21:11.43,-32:39:21.68,SWOPE,r,300.0,0.00015779584036719558,False
S008ABE0785,02:03:47.54,-27:41:14.48,SWOPE,r,300.0,0.0001573306749171878,False
S008ABE0786,02:03:53.74,-35:08:25.28,SWOPE,r,300.0,0.00015732660314818407,False
S008ABE0787,05:56:18.52,-24:12:33.44,SWOPE,r,300.0,0.0001565333982563292,False
S008ABE0788,01:48:04.90,-28:40:51.92,SWOPE,r,300.0,0.00015645438281775405,False
S008ABE0789,02:01:28.48,-35:08:25.28,SWOPE,r,300.0,0.00015636990753911453,False
S008ABE0790,06:02:53.99,-25:41:59.60,SWOPE,r,300.0,0.00015635862911484084,False
S008ABE0791,01:31:37.05,-30:40:06.80,SWOPE,r,300.0,0.00015620307755237744,False
S008ABE0792,02:16:00.03,-35:08:25.28,SWOPE,r,300.0,0.00015594840537413779,False
S008ABE0793,02:18:45.68,-30:10:18.08,SWOPE,r,300.0,0.00015578239664130298,False
S008ABE0794,02:00:29.06,-34:38:36.56,SWOPE,r,300.0,0.0001556501230797156,False
S008ABE0795,01:44:31.68,-35:08:25.28,SWOPE,r,300.0,0.0001556448854607575,False
S008ABE0796,02:19:44.12,-34:38:36.56,SWOPE,r,300.0,0.00015561654978017003,False
S008ABE0797,01:39:11.96,-27:41:14.48,SWOPE,r,300.0,0.000155585164800913,False
S008ABE0798,06:17:21.32,-32:09:32.96,SWOPE,r,300.0,0.0001555193092495114,False
S008ABE0799,05:44:07.74,-35:38:14.00,SWOPE,r,300.0,0.00015543491547372504,False
S008ABE0800,02:13:57.05,-28:11:03.20,SWOPE,r,300.0,0.0001553818396580264,False
S008ABE0801,02:12:55.33,-32:39:21.68,SWOPE,r,300.0,0.00015493583075987138,False
S008ABE0802,02:09:33.81,-29:10:40.64,SWOPE,r,300.0,0.00015454969645331893,False
S008ABE0803,06:21:18.26,-37:37:28.88,SWOPE,r,300.0,0.00015431793509213852,False
S008ABE0804,02:19:40.45,-28:40:51.92,SWOPE,r,300.0,0.0001541595084360044,False
S008ABE0805,01:11:58.55,-28:40:51.92,SWOPE,r,300.0,0.00015410677183153837,False
S008ABE0806,01:22:42.06,-32:09:32.96,SWOPE,r,300.0,0.00015375467062944012,False
S008ABE0807,06:26:06.33,-37:07:40.16,SWOPE,r,300.0,0.00015374235061790903,False
S008ABE0808,01:52:18.70,-34:08:47.84,SWOPE,r,300.0,0.0001535108779360095,False
S008ABE0809,01:51:28.97,-27:11:25.76,SWOPE,r,300.0,0.0001534198688072532,False
S008ABE0810,01:42:07.31,-30:10:18.08,SWOPE,r,300.0,0.0001531419242142246,False
S008ABE0811,01:35:33.11,-29:10:40.64,SWOPE,r,300.0,0.0001530019390886749,False
S008ABE0812,01:54:51.09,-28:40:51.92,SWOPE,r,300.0,0.0001529535966776273,False
S008ABE0813,06:14:17.84,-39:36:43.76,SWOPE,r,300.0,0.00015293904877385433,False
S008ABE0814,00:54:21.68,-25:12:10.88,SWOPE,r,300.0,0.00015292348030771421,False
S008ABE0815,02:35:18.71,-33:09:10.40,SWOPE,r,300.0,0.00015285830935023024,False
S008ABE0816,02:12:30.16,-26:41:37.04,SWOPE,r,300.0,0.00015263006464298547,False
S008ABE0817,02:00:28.48,-28:11:03.20,SWOPE,r,300.0,0.00015239590923349423,False
S008ABE0818,01:09:43.16,-28:40:51.92,SWOPE,r,300.0,0.000151709567580975,False
S008ABE0819,01:05:39.80,-27:41:14.48,SWOPE,r,300.0,0.000151657304455907,False
S008ABE0820,05:41:52.22,-34:38:36.56,SWOPE,r,300.0,0.00015136144822678225,False
S008ABE0821,01:26:47.04,-28:11:03.20,SWOPE,r,300.0,0.00015115699472942993,False
S008ABE0822,06:17:07.88,-31:09:55.52,SWOPE,r,300.0,0.00015070161932480346,False
S008ABE0823,02:15:17.24,-29:40:29.36,SWOPE,r,300.0,0.0001506626609414449,False
S008ABE0824,02:12:12.19,-35:38:14.00,SWOPE,r,300.0,0.00015016270245386492,False
S008ABE0825,00:45:12.68,-26:11:48.32,SWOPE,r,300.0,0.00014966026857469365,False
S008ABE0826,02:07:59.92,-33:38:59.12,SWOPE,r,300.0,0.0001493480985178775,False
S008ABE0827,02:02:36.67,-27:11:25.76,SWOPE,r,300.0,0.00014927495456489904,False
S008ABE0828,05:41:46.97,-35:08:25.28,SWOPE,r,300.0,0.00014890776590613036,False
S008ABE0829,00:48:21.07,-21:13:41.12,SWOPE,r,300.0,0.0001487440302724693,False
S008ABE0830,01:20:19.39,-27:11:25.76,SWOPE,r,300.0,0.00014864840782088625,False
S008ABE0831,01:01:54.05,-25:41:59.60,SWOPE,r,300.0,0.00014840228998017754,False
S008ABE0832,02:02:43.89,-30:10:18.08,SWOPE,r,300.0,0.0001481316229764388,False
S008ABE0833,01:53:41.48,-29:10:40.64,SWOPE,r,300.0,0.0001480627423100798,False
S008ABE0834,02:14:05.90,-29:10:40.64,SWOPE,r,300.0,0.0001480228681838001,False
S008ABE0835,05:41:57.35,-34:08:47.84,SWOPE,r,300.0,0.0001479142535994771,False
S008ABE0836,01:21:32.21,-26:41:37.04,SWOPE,r,300.0,0.00014787300233007458,False
S008ABE0837,01:28:23.42,-34:08:47.84,SWOPE,r,300.0,0.0001476577493580844,False
S008ABE0838,01:28:11.07,-26:41:37.04,SWOPE,r,300.0,0.00014704476735762423,False
S008ABE0839,01:54:42.23,-34:08:47.84,SWOPE,r,300.0,0.00014694741072509974,False
S008ABE0840,01:48:08.53,-27:41:14.48,SWOPE,r,300.0,0.00014662234829266484,False
S008ABE0841,01:24:46.47,-27:11:25.76,SWOPE,r,300.0,0.00014612932903831845,False
S008ABE0842,01:31:33.47,-25:12:10.88,SWOPE,r,300.0,0.00014601734649003517,False
S008ABE0843,00:55:18.58,-25:41:59.60,SWOPE,r,300.0,0.00014569835815477929,False
S008ABE0844,00:39:23.77,-24:12:33.44,SWOPE,r,300.0,0.00014567501066923652,False
S008ABE0845,13:41:51.96,+02:07:28.72,SWOPE,r,300.0,0.00014529148032812905,False
S008ABE0846,00:56:43.22,-27:41:14.48,SWOPE,r,300.0,0.00014526423974107542,False
S008ABE0847,00:58:03.97,-27:11:25.76,SWOPE,r,300.0,0.00014510854667259098,False
S008ABE0848,01:47:03.38,-32:39:21.68,SWOPE,r,300.0,0.00014491370728918004,False
S008ABE0849,01:49:14.66,-28:11:03.20,SWOPE,r,300.0,0.00014474808796481492,False
S008ABE0850,01:46:53.34,-29:10:40.64,SWOPE,r,300.0,0.00014468407006634946,False
S008ABE0851,00:33:29.06,-21:13:41.12,SWOPE,r,300.0,0.000143894568181481,False
S008ABE0852,01:40:05.20,-29:10:40.64,SWOPE,r,300.0,0.00014364789421273695,False
S008ABE0853,05:42:53.65,-27:41:14.48,SWOPE,r,300.0,0.0001436448576968009,False
S008ABE0854,01:16:21.44,-31:09:55.52,SWOPE,r,300.0,0.0001433823476366869,False
S008ABE0855,00:54:29.08,-27:41:14.48,SWOPE,r,300.0,0.00014325763250099726,False
S008ABE0856,01:26:44.19,-33:09:10.40,SWOPE,r,300.0,0.0001429190207953163,False
S008ABE0857,01:46:59.90,-28:11:03.20,SWOPE,r,300.0,0.00014270576654938898,False
S008ABE0858,01:47:26.03,-31:39:44.24,SWOPE,r,300.0,0.00014256282609534723,False
S008ABE0859,01:25:47.09,-27:41:14.48,SWOPE,r,300.0,0.0001424632876852861,False
S008ABE0860,01:25:30.93,-28:40:51.92,SWOPE,r,300.0,0.0001422025225691664,False
S008ABE0861,01:19:19.26,-26:41:37.04,SWOPE,r,300.0,0.0001421677967475588,False
S008ABE0862,00:39:55.81,-25:41:59.60,SWOPE,r,300.0,0.0001419580389832535,False
S008ABE0863,02:32:56.83,-33:09:10.40,SWOPE,r,300.0,0.00014182328981730434,False
S008ABE0864,05:40:26.19,-29:10:40.64,SWOPE,r,300.0,0.00014180037201660614,False
S008ABE0865,01:08:14.49,-26:41:37.04,SWOPE,r,300.0,0.00014175653775367816,False
S008ABE0866,01:32:19.51,-33:38:59.12,SWOPE,r,300.0,0.00014172376383435965,False
S008ABE0867,05:58:29.27,-24:42:22.16,SWOPE,r,300.0,0.00014152220897787856,False
S008ABE0868,02:08:13.16,-32:39:21.68,SWOPE,r,300.0,0.00014147331801659535,False
S008ABE0869,02:27:01.47,-33:38:59.12,SWOPE,r,300.0,0.0001413938953337251,False
S008ABE0870,05:54:09.27,-23:12:56.00,SWOPE,r,300.0,0.00014103648298788922,False
S008ABE0871,00:46:12.94,-22:13:18.56,SWOPE,r,300.0,0.00014085009914086824,False
S008ABE0872,01:40:21.06,-34:08:47.84,SWOPE,r,300.0,0.00014076758035559293,False
S008ABE0873,02:08:27.10,-29:40:29.36,SWOPE,r,300.0,0.00014073982276305777,False
S008ABE0874,01:57:06.48,-28:40:51.92,SWOPE,r,300.0,0.00014038253548546168,False
S008ABE0875,02:22:15.25,-30:40:06.80,SWOPE,r,300.0,0.00014023254314126935,False
S008ABE0876,02:05:53.41,-36:08:02.72,SWOPE,r,300.0,0.00014022015750383488,False
S008ABE0877,01:05:28.94,-30:10:18.08,SWOPE,r,300.0,0.00014021322507298662,False
S008ABE0878,00:48:04.73,-24:12:33.44,SWOPE,r,300.0,0.00014017327001158552,False
S008ABE0879,02:07:17.76,-29:10:40.64,SWOPE,r,300.0,0.000140135468173623,False
S008ABE0880,01:29:22.19,-25:12:10.88,SWOPE,r,300.0,0.00013986273830207246,False
S008ABE0881,01:58:13.71,-28:11:03.20,SWOPE,r,300.0,0.0001397757771110858,False
S008ABE0882,06:17:14.52,-31:39:44.24,SWOPE,r,300.0,0.0001395815674783751,False
S008ABE0883,02:29:22.93,-32:39:21.68,SWOPE,r,300.0,0.00013936023800930413,False
S008ABE0884,02:12:44.12,-27:41:14.48,SWOPE,r,300.0,0.0001393080308677308,False
S008ABE0885,01:42:30.38,-28:11:03.20,SWOPE,r,300.0,0.0001391949996892588,False
S008ABE0886,02:28:13.07,-33:09:10.40,SWOPE,r,300.0,0.00013913453929753446,False
S008ABE0887,01:59:21.88,-28:40:51.92,SWOPE,r,300.0,0.00013908578784952387,False
S008ABE0888,02:23:27.19,-31:09:55.52,SWOPE,r,300.0,0.0001386790333912679,False
S008ABE0889,01:02:04.66,-28:11:03.20,SWOPE,r,300.0,0.000138612061478798,False
