# FieldName,FieldRA,FieldDec,Telscope,Filter,ExpTime,Priority,Status
S025AAE00283,21:11:35.73,+11:24:17.64,SWOPE,R,300.0,0.0007303844369279174,False
S025AAE00284,21:27:35.42,+19:50:04.58,SWOPE,R,300.0,0.0007276893929918194,False
S025AAE00285,20:48:12.02,+09:55:02.30,SWOPE,R,300.0,0.0007253103465754508,False
S025AAE00286,21:29:41.55,+19:50:04.58,SWOPE,R,300.0,0.0007228815149876119,False
S025AAE00287,21:23:50.52,+19:20:19.46,SWOPE,R,300.0,0.0007173411432321828,False
S025AAE00288,21:15:56.12,+18:50:34.35,SWOPE,R,300.0,0.0007089290659241951,False
S025AAE00289,21:06:45.53,+08:55:32.07,SWOPE,R,300.0,0.0007056767151569767,False
S025AAE00290,21:24:14.43,+16:21:48.78,SWOPE,R,300.0,0.0007051986621145932,False
S025AAE00291,20:57:42.46,+13:53:03.21,SWOPE,R,300.0,0.0006996661289051323,False
S025AAE00292,21:30:33.92,+18:50:34.35,SWOPE,R,300.0,0.0006928134011304699,False
S025AAE00293,21:30:07.81,+19:20:19.46,SWOPE,R,300.0,0.0006870588056018576,False
S025AAE00294,20:48:51.44,+03:28:15.82,SWOPE,R,300.0,0.0006845737689827561,False
S025AAE00295,20:46:43.87,+08:55:32.07,SWOPE,R,300.0,0.0006839920096313452,False
S025AAE00296,21:28:54.83,+18:20:49.23,SWOPE,R,300.0,0.0006819429529366663,False
S025AAE00297,20:51:25.65,+11:24:17.64,SWOPE,R,300.0,0.0006814928977018723,False
S025AAE00298,21:31:47.68,+19:50:04.58,SWOPE,R,300.0,0.0006811142597170514,False
S025AAE00299,21:08:34.24,+17:51:04.12,SWOPE,R,300.0,0.0006773168425907901,False
S025AAE00300,20:50:50.28,+03:28:15.82,SWOPE,R,300.0,0.000667651274137731,False
S025AAE00301,20:45:32.36,+07:26:16.73,SWOPE,R,300.0,0.0006639973940467803,False
S025AAE00302,21:13:08.74,+11:54:02.75,SWOPE,R,300.0,0.0006582144921060153,False
S025AAE00303,20:46:36.67,+03:58:00.93,SWOPE,R,300.0,0.0006479682348537999,False
S025AAE00304,21:21:44.75,+19:20:19.46,SWOPE,R,300.0,0.0006380089989148018,False
S025AAE00305,21:12:14.54,+18:20:49.23,SWOPE,R,300.0,0.0006379791327667398,False
S025AAE00306,21:00:30.72,+15:22:18.55,SWOPE,R,300.0,0.000637610631881321,False
S025AAE00307,20:55:55.90,+13:23:18.09,SWOPE,R,300.0,0.0006365328225906041,False
S025AAE00308,20:49:40.65,+10:54:32.52,SWOPE,R,300.0,0.0006334475950929926,False
S025AAE00309,20:43:49.03,+06:26:46.50,SWOPE,R,300.0,0.0006312652633390572,False
S025AAE00310,20:52:49.13,+03:28:15.82,SWOPE,R,300.0,0.0006287606900229727,False
S025AAE00311,21:25:29.28,+19:50:04.58,SWOPE,R,300.0,0.0006245652368500837,False
S025AAE00312,21:27:42.68,+17:21:19.01,SWOPE,R,300.0,0.0006153564045563437,False
S025AAE00313,20:44:21.49,+04:57:31.16,SWOPE,R,300.0,0.0006149840347848049,False
S025AAE00314,21:23:04.57,+15:22:18.55,SWOPE,R,300.0,0.0006103009566526024,False
S025AAE00315,21:01:59.30,+05:57:01.39,SWOPE,R,300.0,0.0006099086560252877,False
S025AAE00316,21:11:49.88,+10:54:32.52,SWOPE,R,300.0,0.0006056309735933689,False
S025AAE00317,20:54:25.29,+12:53:32.98,SWOPE,R,300.0,0.0006017880184131233,False
S025AAE00318,21:23:23.15,+19:50:04.58,SWOPE,R,300.0,0.0006015968956221133,False
S025AAE00319,20:58:30.69,+04:27:46.04,SWOPE,R,300.0,0.0005983103449313201,False
S025AAE00320,20:44:37.63,+04:27:46.04,SWOPE,R,300.0,0.000595043994105959,False
S025AAE00321,21:30:42.34,+20:49:34.80,SWOPE,R,300.0,0.0005929679386579745,False
S025AAE00322,21:31:21.63,+20:19:49.69,SWOPE,R,300.0,0.0005923066062709735,False
S025AAE00323,20:56:31.71,+03:58:00.93,SWOPE,R,300.0,0.0005898636907409296,False
S025AAE00324,21:26:04.93,+16:51:33.89,SWOPE,R,300.0,0.0005889643617940753,False
S025AAE00325,21:14:56.16,+12:23:47.87,SWOPE,R,300.0,0.0005830786062061092,False
S025AAE00326,21:29:15.13,+20:19:49.69,SWOPE,R,300.0,0.0005795865129336205,False
S025AAE00327,21:32:13.57,+19:20:19.46,SWOPE,R,300.0,0.0005767020572684833,False
S025AAE00328,21:08:31.39,+09:25:17.18,SWOPE,R,300.0,0.0005743975330085932,False
S025AAE00329,20:54:47.97,+03:28:15.82,SWOPE,R,300.0,0.0005696495740529208,False
S025AAE00330,21:19:39.54,+14:22:48.32,SWOPE,R,300.0,0.0005662982646581792,False
S025AAE00331,21:33:53.81,+19:50:04.58,SWOPE,R,300.0,0.0005624015836911019,False
S025AAE00332,21:21:15.10,+14:52:33.44,SWOPE,R,300.0,0.0005601918198067186,False
S025AAE00333,20:48:51.46,+02:58:30.70,SWOPE,R,300.0,0.0005599920164541636,False
S025AAE00334,21:32:39.31,+18:50:34.35,SWOPE,R,300.0,0.000559350282740304,False
S025AAE00335,20:58:43.18,+14:52:33.44,SWOPE,R,300.0,0.0005589101245106238,False
S025AAE00336,21:05:14.52,+07:56:01.84,SWOPE,R,300.0,0.0005553541768953927,False
S025AAE00337,20:46:52.59,+03:28:15.82,SWOPE,R,300.0,0.0005517058041618022,False
S025AAE00338,20:45:16.19,+07:56:01.84,SWOPE,R,300.0,0.000547483665722299,False
S025AAE00339,21:29:20.99,+17:51:04.12,SWOPE,R,300.0,0.0005441726572326803,False
S025AAE00340,20:44:05.27,+05:57:01.39,SWOPE,R,300.0,0.0005437906993859156,False
S025AAE00341,21:19:38.99,+19:20:19.46,SWOPE,R,300.0,0.0005426955481675798,False
S025AAE00342,21:27:08.63,+20:19:49.69,SWOPE,R,300.0,0.0005406876628496535,False
S025AAE00343,20:44:21.46,+05:27:16.27,SWOPE,R,300.0,0.0005380195257190436,False
S025AAE00344,21:03:21.37,+16:51:33.89,SWOPE,R,300.0,0.0005344550469705953,False
S025AAE00345,20:52:39.45,+12:23:47.87,SWOPE,R,300.0,0.0005310717098281372,False
S025AAE00346,21:03:44.00,+06:56:31.61,SWOPE,R,300.0,0.0005281287505094506,False
S025AAE00347,21:16:43.88,+12:53:32.98,SWOPE,R,300.0,0.0005274479876016024,False
S025AAE00348,21:33:28.13,+20:19:49.69,SWOPE,R,300.0,0.0005273625847536673,False
S025AAE00349,21:10:03.31,+10:24:47.41,SWOPE,R,300.0,0.0005245514697825379,False
S025AAE00350,21:32:49.40,+20:49:34.80,SWOPE,R,300.0,0.0005235992510613523,False
S025AAE00351,21:13:50.72,+18:50:34.35,SWOPE,R,300.0,0.0005226024567703727,False
S025AAE00352,21:30:59.87,+18:20:49.23,SWOPE,R,300.0,0.0005224192763774354,False
S025AAE00353,21:04:55.20,+17:21:19.01,SWOPE,R,300.0,0.000520964643778518,False
S025AAE00354,21:34:56.46,+20:49:34.80,SWOPE,R,300.0,0.0005202279437601962,False
S025AAE00355,21:18:18.28,+13:23:18.09,SWOPE,R,300.0,0.0005076591275600471,False
S025AAE00356,21:29:47.00,+17:21:19.01,SWOPE,R,300.0,0.0005058011080081052,False
S025AAE00357,21:24:41.12,+15:52:03.66,SWOPE,R,300.0,0.0005048430826491673,False
S025AAE00358,21:20:06.73,+13:53:03.21,SWOPE,R,300.0,0.0005042117926299383,False
S025AAE00359,20:44:59.97,+08:25:46.95,SWOPE,R,300.0,0.0005015445691477535,False
S025AAE00360,20:44:37.66,+03:58:00.93,SWOPE,R,300.0,0.0004986815512651626,False
S025AAE00361,21:21:17.02,+19:50:04.58,SWOPE,R,300.0,0.0004954577899244452,False
S025AAE00362,21:01:32.83,+16:21:48.78,SWOPE,R,300.0,0.0004935041911079643,False
S025AAE00363,21:00:14.87,+04:57:31.16,SWOPE,R,300.0,0.000491955192588276,False
S025AAE00364,21:28:35.28,+20:49:34.80,SWOPE,R,300.0,0.0004916510117658145,False
S025AAE00365,21:10:09.51,+18:20:49.23,SWOPE,R,300.0,0.0004910880415500509,False
S025AAE00366,20:50:50.30,+02:58:30.70,SWOPE,R,300.0,0.000489963738283222,False
S025AAE00367,20:47:55.94,+10:24:47.41,SWOPE,R,300.0,0.0004884421098904118,False
S025AAE00368,20:46:27.71,+09:25:17.18,SWOPE,R,300.0,0.0004875470934081952,False
S025AAE00369,21:26:18.21,+16:21:48.78,SWOPE,R,300.0,0.00047360504175526465,False
S025AAE00370,21:25:02.13,+20:19:49.69,SWOPE,R,300.0,0.00046849106088451696,False
S025AAE00371,21:37:03.52,+20:49:34.80,SWOPE,R,300.0,0.00046028107981247986,False
S025AAE00372,21:31:25.67,+17:51:04.12,SWOPE,R,300.0,0.00045923908389752354,False
S025AAE00373,21:17:33.23,+19:20:19.46,SWOPE,R,300.0,0.00045757975582760136,False
S025AAE00374,21:34:19.34,+19:20:19.46,SWOPE,R,300.0,0.00045463856409895764,False
S025AAE00375,21:06:29.56,+17:51:04.12,SWOPE,R,300.0,0.00044798276874245574,False
S025AAE00376,21:06:59.97,+08:25:46.95,SWOPE,R,300.0,0.0004477124591756148,False
S025AAE00377,20:52:49.15,+02:58:30.70,SWOPE,R,300.0,0.0004425795098446084,False
S025AAE00378,21:35:34.63,+20:19:49.69,SWOPE,R,300.0,0.00044201644411441613,False
S025AAE00379,21:13:36.74,+11:24:17.64,SWOPE,R,300.0,0.00043612593119989604,False
S025AAE00380,21:35:59.94,+19:50:04.58,SWOPE,R,300.0,0.0004343550326669589,False
S025AAE00381,20:55:40.25,+13:53:03.21,SWOPE,R,300.0,0.000433994035795632,False
S025AAE00382,21:10:17.54,+09:55:02.30,SWOPE,R,300.0,0.00043277939885703534,False
S025AAE00383,21:03:44.05,+06:26:46.50,SWOPE,R,300.0,0.00042903224108731703,False
S025AAE00384,21:26:28.22,+20:49:34.80,SWOPE,R,300.0,0.0004182616066629089,False
S025AAE00385,20:57:11.46,+14:22:48.32,SWOPE,R,300.0,0.0004172242416759564,False
S025AAE00386,20:50:53.91,+11:54:02.75,SWOPE,R,300.0,0.0004160657692731938,False
S025AAE00387,20:48:51.48,+02:28:45.59,SWOPE,R,300.0,0.00041491311715078375,False
S025AAE00388,21:05:29.04,+07:26:16.73,SWOPE,R,300.0,0.0004136112542919032,False
S025AAE00389,20:59:59.98,+15:52:03.66,SWOPE,R,300.0,0.00041050640421389216,False
S025AAE00390,20:46:52.62,+02:58:30.70,SWOPE,R,300.0,0.00041037987199959704,False
S025AAE00391,20:44:53.75,+03:28:15.82,SWOPE,R,300.0,0.000407704263583379,False
S025AAE00392,20:43:48.99,+06:56:31.61,SWOPE,R,300.0,0.0004027730518303652,False
S025AAE00393,21:28:08.89,+16:51:33.89,SWOPE,R,300.0,0.0003985461589686024,False
S025AAE00394,21:11:45.33,+18:50:34.35,SWOPE,R,300.0,0.0003979845327432338,False
S025AAE00395,21:19:10.89,+19:50:04.58,SWOPE,R,300.0,0.0003976800486711345,False
S025AAE00396,20:58:27.65,+15:22:18.55,SWOPE,R,300.0,0.00039614964059853634,False
S025AAE00397,21:32:23.33,+21:19:19.92,SWOPE,R,300.0,0.0003955789985189635,False
S025AAE00398,20:49:24.64,+11:24:17.64,SWOPE,R,300.0,0.00039546013880920516,False
S025AAE00399,21:02:14.01,+05:27:16.27,SWOPE,R,300.0,0.0003949240438896177,False
S025AAE00400,21:15:10.09,+11:54:02.75,SWOPE,R,300.0,0.0003912248473449648,False
S025AAE00401,21:34:44.71,+18:50:34.35,SWOPE,R,300.0,0.00038960323973886697,False
S025AAE00402,20:54:47.99,+02:58:30.70,SWOPE,R,300.0,0.00038915722745828165,False
S025AAE00403,21:34:30.76,+21:19:19.92,SWOPE,R,300.0,0.0003847873464146666,False
S025AAE00404,20:58:30.72,+03:58:00.93,SWOPE,R,300.0,0.0003822039037203306,False
S025AAE00405,20:53:53.87,+13:23:18.09,SWOPE,R,300.0,0.00038159232024881915,False
S025AAE00406,21:22:55.62,+20:19:49.69,SWOPE,R,300.0,0.000380616480557586,False
S025AAE00407,21:37:41.13,+20:19:49.69,SWOPE,R,300.0,0.00038009833951492143,False
S025AAE00408,20:56:46.82,+03:28:15.82,SWOPE,R,300.0,0.00037407805190602426,False
S025AAE00409,21:04:24.89,+17:51:04.12,SWOPE,R,300.0,0.0003736179158580451,False
S025AAE00410,21:33:04.90,+18:20:49.23,SWOPE,R,300.0,0.000369971864944419,False
S025AAE00411,20:50:50.32,+02:28:45.59,SWOPE,R,300.0,0.0003693249841387258,False
S025AAE00412,22:06:25.84,+26:16:51.06,SWOPE,R,300.0,0.0003674984282694574,False
S025AAE00413,21:36:38.20,+21:19:19.92,SWOPE,R,300.0,0.00036640685563848303,False
S025AAE00414,22:02:22.89,+25:47:05.94,SWOPE,R,300.0,0.00036522218117449805,False
S025AAE00415,22:02:01.21,+26:16:51.06,SWOPE,R,300.0,0.0003651100798386758,False
S025AAE00416,20:46:11.52,+09:55:02.30,SWOPE,R,300.0,0.0003639020891153603,False
S025AAE00417,21:30:15.90,+21:19:19.92,SWOPE,R,300.0,0.0003627667422352437,False
S025AAE00418,05:54:23.88,-45:07:25.35,SWOPE,R,300.0,0.00035961228416321177,False
S025AAE00419,21:15:27.46,+19:20:19.46,SWOPE,R,300.0,0.00035643247343706966,False
S025AAE00420,21:36:12.72,+21:49:05.03,SWOPE,R,300.0,0.0003543649933878412,False
S025AAE00421,21:21:42.10,+14:22:48.32,SWOPE,R,300.0,0.0003534115321471588,False
S025AAE00422,22:04:13.53,+26:16:51.06,SWOPE,R,300.0,0.0003523171815611885,False
S025AAE00423,22:06:46.71,+25:47:05.94,SWOPE,R,300.0,0.00035121481683316407,False
S025AAE00424,21:16:57.68,+12:23:47.87,SWOPE,R,300.0,0.00035039075620931957,False
S025AAE00425,21:23:18.01,+14:52:33.44,SWOPE,R,300.0,0.00034848146979074503,False
S025AAE00426,20:43:32.70,+07:26:16.73,SWOPE,R,300.0,0.0003482811490412071,False
S025AAE00427,21:36:25.10,+19:20:19.46,SWOPE,R,300.0,0.0003482149431267965,False
S025AAE00428,21:08:04.47,+18:20:49.23,SWOPE,R,300.0,0.000348119182302504,False
S025AAE00429,21:38:06.07,+19:50:04.58,SWOPE,R,300.0,0.00034786231683762005,False
S025AAE00430,21:02:50.88,+17:21:19.01,SWOPE,R,300.0,0.0003467128299212152,False
S025AAE00431,21:12:03.98,+10:24:47.41,SWOPE,R,300.0,0.0003458197086332258,False
S025AAE00432,21:08:45.70,+08:55:32.07,SWOPE,R,300.0,0.00034507906393626365,False
S025AAE00433,22:15:32.26,+28:15:51.51,SWOPE,R,300.0,0.00034331626038330913,False
S025AAE00434,21:31:51.31,+17:21:19.01,SWOPE,R,300.0,0.0003420624041616917,False
S025AAE00435,22:05:54.41,+26:46:36.17,SWOPE,R,300.0,0.0003412504016232783,False
S025AAE00436,22:05:22.68,+27:16:21.28,SWOPE,R,300.0,0.00033924225332561267,False
S025AAE00437,20:46:52.63,+02:28:45.59,SWOPE,R,300.0,0.0003391182540635144,False
S025AAE00438,20:52:23.60,+12:53:32.98,SWOPE,R,300.0,0.0003390063368040486,False
S025AAE00439,21:18:45.57,+12:53:32.98,SWOPE,R,300.0,0.0003384789939785346,False
S025AAE00440,21:24:21.16,+20:49:34.80,SWOPE,R,300.0,0.000338263663659737,False
S025AAE00441,05:53:51.16,-43:38:10.01,SWOPE,R,300.0,0.000334607495332955,False
S025AAE00442,20:42:22.29,+05:27:16.27,SWOPE,R,300.0,0.0003331002716599204,False
S025AAE00443,22:04:34.80,+25:47:05.94,SWOPE,R,300.0,0.0003305986010943623,False
S025AAE00444,21:28:08.46,+21:19:19.92,SWOPE,R,300.0,0.00032969603702252863,False
S025AAE00445,20:52:49.17,+02:28:45.59,SWOPE,R,300.0,0.00032963046445584144,False
S025AAE00446,22:02:55.05,+25:17:20.83,SWOPE,R,300.0,0.0003280926122585341,False
S025AAE00447,05:59:16.06,-47:36:10.92,SWOPE,R,300.0,0.0003277907512569784,False
S025AAE00448,22:09:49.75,+27:16:21.28,SWOPE,R,300.0,0.0003277330096927741,False
S025AAE00449,20:44:53.77,+02:58:30.70,SWOPE,R,300.0,0.0003259064628765299,False
S025AAE00450,21:34:04.91,+21:49:05.03,SWOPE,R,300.0,0.00032503559195517427,False
S025AAE00451,21:59:48.90,+26:16:51.06,SWOPE,R,300.0,0.00032409692483551444,False
S025AAE00452,22:07:36.21,+27:16:21.28,SWOPE,R,300.0,0.00032339154465789953,False
S025AAE00453,20:42:38.63,+04:27:46.04,SWOPE,R,300.0,0.00032245197301587774,False
S025AAE00454,22:01:28.56,+26:46:36.17,SWOPE,R,300.0,0.0003196094362010709,False
S025AAE00455,22:00:43.74,+25:17:20.83,SWOPE,R,300.0,0.0003194055606377255,False
S025AAE00456,20:44:43.70,+08:55:32.07,SWOPE,R,300.0,0.0003191988502522208,False
S025AAE00457,05:48:10.54,-41:09:24.44,SWOPE,R,300.0,0.0003186950651013732,False
S025AAE00458,21:17:04.76,+19:50:04.58,SWOPE,R,300.0,0.0003158167341429417,False
S025AAE00459,21:01:17.41,+16:51:33.89,SWOPE,R,300.0,0.000315814785767067,False
S025AAE00460,22:00:10.99,+25:47:05.94,SWOPE,R,300.0,0.00031557803264481074,False
S025AAE00461,05:55:40.83,-46:36:40.69,SWOPE,R,300.0,0.00031390136603316087,False
S025AAE00462,22:12:03.29,+27:16:21.28,SWOPE,R,300.0,0.000313189243978787,False
S025AAE00463,05:55:38.79,-47:06:25.81,SWOPE,R,300.0,0.00031270737514378,False
S025AAE00464,21:58:32.43,+25:17:20.83,SWOPE,R,300.0,0.00031118213064383637,False
S025AAE00465,21:38:20.53,+21:49:05.03,SWOPE,R,300.0,0.0003099903536909904,False
S025AAE00466,21:20:49.12,+20:19:49.69,SWOPE,R,300.0,0.0003099889449853663,False
S025AAE00467,21:26:44.55,+15:52:03.66,SWOPE,R,300.0,0.0003093244201770462,False
S025AAE00468,05:53:48.37,-44:07:55.12,SWOPE,R,300.0,0.000308414583270169,False
S025AAE00469,21:39:10.57,+20:49:34.80,SWOPE,R,300.0,0.00030811012207383574,False
S025AAE00470,22:03:41.48,+26:46:36.17,SWOPE,R,300.0,0.00030792458820323064,False
S025AAE00471,21:31:57.10,+21:49:05.03,SWOPE,R,300.0,0.000307214058905535,False
S025AAE00472,05:53:53.92,-43:08:24.89,SWOPE,R,300.0,0.0003072098928114081,False
S025AAE00473,06:00:45.35,-49:05:26.26,SWOPE,R,300.0,0.00030561130689990177,False
S025AAE00474,22:11:33.13,+27:46:06.40,SWOPE,R,300.0,0.00030551802926404465,False
S025AAE00475,22:03:09.14,+27:16:21.28,SWOPE,R,300.0,0.000305423088791947,False
S025AAE00476,05:55:02.97,-45:37:10.46,SWOPE,R,300.0,0.0003038979014044485,False
S025AAE00477,20:42:22.32,+04:57:31.16,SWOPE,R,300.0,0.0003038607168923632,False
S025AAE00478,22:13:47.29,+27:46:06.40,SWOPE,R,300.0,0.00030038253546324544,False
S025AAE00479,22:08:38.15,+26:16:51.06,SWOPE,R,300.0,0.0003001829400925705,False
S025AAE00480,21:57:59.08,+25:47:05.94,SWOPE,R,300.0,0.00030016948040968933,False
S025AAE00481,22:09:18.97,+27:46:06.40,SWOPE,R,300.0,0.0002997691664924203,False
S025AAE00482,05:55:00.66,-46:06:55.58,SWOPE,R,300.0,0.0002995372312851957,False
S025AAE00483,20:54:48.01,+02:28:45.59,SWOPE,R,300.0,0.0002995030739584838,False
S025AAE00484,22:08:07.33,+26:46:36.17,SWOPE,R,300.0,0.00029935025399705064,False
S025AAE00485,21:28:22.00,+16:21:48.78,SWOPE,R,300.0,0.0002990782279060679,False
S025AAE00486,21:00:29.70,+04:27:46.04,SWOPE,R,300.0,0.0002989094346649195,False
S025AAE00487,05:54:26.44,-44:37:40.24,SWOPE,R,300.0,0.0002980736741313106,False
S025AAE00488,06:00:00.09,-48:35:41.15,SWOPE,R,300.0,0.0002936773566881594,False
S025AAE00489,06:00:00.02,-48:05:56.03,SWOPE,R,300.0,0.0002927889476979495,False
S025AAE00490,05:48:00.05,-42:08:54.67,SWOPE,R,300.0,0.0002927761787619244,False
S025AAE00491,05:50:48.20,-41:09:24.44,SWOPE,R,300.0,0.0002925469062781212,False
S025AAE00492,22:20:01.84,+28:15:51.51,SWOPE,R,300.0,0.00029109373227669574,False
S025AAE00493,21:07:14.36,+07:56:01.84,SWOPE,R,300.0,0.00029019845258661703,False
S025AAE00494,06:00:00.01,-50:34:41.60,SWOPE,R,300.0,0.00029007879926113973,False
S025AAE00495,21:57:17.10,+24:17:50.60,SWOPE,R,300.0,0.000289463782830181,False
S025AAE00496,21:05:43.51,+06:56:31.61,SWOPE,R,300.0,0.00028921456969630124,False
S025AAE00497,21:38:45.63,+21:19:19.92,SWOPE,R,300.0,0.0002885349854004734,False
S025AAE00498,20:47:39.81,+10:54:32.52,SWOPE,R,300.0,0.0002863969241218578,False
S025AAE00499,05:57:52.71,-45:37:10.46,SWOPE,R,300.0,0.00028629514541947854,False
S025AAE00500,21:59:05.48,+24:47:35.71,SWOPE,R,300.0,0.0002861220752756588,False
S025AAE00501,05:51:39.64,-44:37:40.24,SWOPE,R,300.0,0.0002858878467269458,False
S025AAE00502,20:56:40.28,+14:52:33.44,SWOPE,R,300.0,0.00028588450384303194,False
S025AAE00503,20:50:37.94,+12:23:47.87,SWOPE,R,300.0,0.00028572593987595757,False
S025AAE00504,22:10:20.25,+26:46:36.17,SWOPE,R,300.0,0.000285645079691652,False
S025AAE00505,05:50:44.16,-41:39:09.55,SWOPE,R,300.0,0.00028534850423634283,False
S025AAE00506,05:51:11.21,-43:08:24.89,SWOPE,R,300.0,0.0002850684479480451,False
S025AAE00507,21:33:30.34,+17:51:04.12,SWOPE,R,300.0,0.0002850342034701964,False
S025AAE00508,22:05:06.35,+25:17:20.83,SWOPE,R,300.0,0.00028363403932169667,False
S025AAE00509,06:02:59.34,-48:35:41.15,SWOPE,R,300.0,0.00028178227609935053,False
S025AAE00510,21:25:07.65,+15:22:18.55,SWOPE,R,300.0,0.0002815949290520154,False
S025AAE00511,06:03:07.02,-50:34:41.60,SWOPE,R,300.0,0.00028114558302434224,False
S025AAE00512,21:40:28.34,+21:49:05.03,SWOPE,R,300.0,0.00027975286603933224,False
S025AAE00513,21:26:01.03,+21:19:19.92,SWOPE,R,300.0,0.0002784612217563211,False
S025AAE00514,21:09:39.93,+18:50:34.35,SWOPE,R,300.0,0.0002784324295551308,False
S025AAE00515,20:42:38.65,+03:58:00.93,SWOPE,R,300.0,0.0002778988246208302,False
S025AAE00516,20:44:53.79,+02:28:45.59,SWOPE,R,300.0,0.00027768236724661773,False
S025AAE00517,21:03:58.64,+05:57:01.39,SWOPE,R,300.0,0.0002774089258554403,False
S025AAE00518,06:00:42.84,-46:06:55.58,SWOPE,R,300.0,0.0002765362427478704,False
S025AAE00519,22:13:17.47,+28:15:51.51,SWOPE,R,300.0,0.0002763828832731186,False
S025AAE00520,05:53:17.09,-42:38:39.78,SWOPE,R,300.0,0.00027603577884008075,False
S025AAE00521,06:04:49.38,-52:03:56.95,SWOPE,R,300.0,0.00027503013837795504,False
S025AAE00522,22:19:05.16,+29:15:21.74,SWOPE,R,300.0,0.0002748044468185526,False
S025AAE00523,05:57:51.75,-46:06:55.58,SWOPE,R,300.0,0.00027433496306086645,False
S025AAE00524,20:48:51.49,+01:59:00.47,SWOPE,R,300.0,0.00027367391849183895,False
S025AAE00525,20:42:54.91,+03:28:15.82,SWOPE,R,300.0,0.00027366657333733414,False
S025AAE00526,20:59:29.05,+16:21:48.78,SWOPE,R,300.0,0.00027316532876460714,False
S025AAE00527,05:53:20.05,-42:08:54.67,SWOPE,R,300.0,0.0002730929230362128,False
S025AAE00528,22:04:50.65,+27:46:06.40,SWOPE,R,300.0,0.00027163920772395566,False
S025AAE00529,05:56:20.09,-47:36:10.92,SWOPE,R,300.0,0.0002715526843002672,False
S025AAE00530,22:25:53.35,+29:15:21.74,SWOPE,R,300.0,0.0002715338369184807,False
S025AAE00531,22:21:21.22,+29:15:21.74,SWOPE,R,300.0,0.00027061736851243174,False
S025AAE00532,22:15:02.79,+28:45:36.63,SWOPE,R,300.0,0.00027014810526600783,False
S025AAE00533,21:29:49.29,+21:49:05.03,SWOPE,R,300.0,0.0002699164395267777,False
S025AAE00534,21:05:59.44,+18:20:49.23,SWOPE,R,300.0,0.0002697689794546028,False
S025AAE00535,21:10:31.72,+09:25:17.18,SWOPE,R,300.0,0.00026930992095694506,False
S025AAE00536,22:07:04.81,+27:46:06.40,SWOPE,R,300.0,0.0002690095437608664,False
S025AAE00537,22:23:37.28,+29:15:21.74,SWOPE,R,300.0,0.00026899765036630366,False
S025AAE00538,22:08:58.62,+25:47:05.94,SWOPE,R,300.0,0.0002686603379302827,False
S025AAE00540,06:02:18.78,-50:04:56.49,SWOPE,R,300.0,0.00026754467355938035,False
S025AAE00541,22:10:50.46,+26:16:51.06,SWOPE,R,300.0,0.0002668572869302921,False
S025AAE00542,06:04:34.62,-49:35:11.38,SWOPE,R,300.0,0.0002663814617073727,False
S025AAE00543,05:48:35.50,-38:40:38.87,SWOPE,R,300.0,0.00026588685188636804,False
S025AAE00544,22:03:26.90,+24:47:35.71,SWOPE,R,300.0,0.00026564833723746956,False
S025AAE00545,22:19:33.63,+28:45:36.63,SWOPE,R,300.0,0.0002653636044770175,False
S025AAE00548,21:56:54.77,+24:47:35.71,SWOPE,R,300.0,0.00026427345763912417,False
S025AAE00549,22:18:15.61,+27:46:06.40,SWOPE,R,300.0,0.00026346695195216295,False
S025AAE00550,22:17:47.05,+28:15:51.51,SWOPE,R,300.0,0.00026337355674288645,False
S025AAE00551,21:13:21.70,+19:20:19.46,SWOPE,R,300.0,0.0002632420149319629,False
S025AAE00552,22:01:16.19,+24:47:35.71,SWOPE,R,300.0,0.00026317092134538157,False
S025AAE00553,06:03:58.50,-51:34:11.83,SWOPE,R,300.0,0.0002630350597328529,False
S025AAE00554,06:08:56.43,-52:33:42.06,SWOPE,R,300.0,0.00026289038233849826,False
S025AAE00556,05:58:32.98,-47:06:25.81,SWOPE,R,300.0,0.000262691106324612,False
S025AAE00557,06:05:07.99,-47:36:10.92,SWOPE,R,300.0,0.0002620982476386907,False
S025AAE00558,05:51:35.78,-45:07:25.35,SWOPE,R,300.0,0.0002617270975709971,False
S025AAE00559,06:02:12.03,-47:36:10.92,SWOPE,R,300.0,0.00026171251562097424,False
S025AAE00560,22:11:02.68,+28:15:51.51,SWOPE,R,300.0,0.0002615238928599451,False
S025AAE00561,06:05:41.40,-52:33:42.06,SWOPE,R,300.0,0.00026137110575283595,False
S025AAE00562,05:50:35.90,-42:38:39.78,SWOPE,R,300.0,0.0002611774748391719,False
S025AAE00563,05:48:25.72,-39:40:09.10,SWOPE,R,300.0,0.0002607739907593149,False
S025AAE00564,21:20:20.31,+13:23:18.09,SWOPE,R,300.0,0.0002606003255548161,False
S025AAE00565,21:02:14.05,+04:57:31.16,SWOPE,R,300.0,0.0002603915790209114,False
S025AAE00566,05:58:33.63,-46:36:40.69,SWOPE,R,300.0,0.0002602296756853658,False
S025AAE00567,06:01:31.57,-49:35:11.38,SWOPE,R,300.0,0.0002599822633278363,False
S025AAE00569,06:00:00.06,-45:07:25.35,SWOPE,R,300.0,0.00025950392126070136,False
S025AAE00570,05:47:54.70,-42:38:39.78,SWOPE,R,300.0,0.0002583158221165813,False
S025AAE00571,22:07:17.66,+25:17:20.83,SWOPE,R,300.0,0.00025779946527900273,False
S025AAE00573,22:17:18.21,+28:45:36.63,SWOPE,R,300.0,0.00025759368912336376,False
